BookingCode,GuestCount,BookingDate,BookingStartTime,BookingEndTime,Duration,CreatedOn,TableCode
10739724,2,2023-05-02,72000,78299,6300,2023-05-02 19:53:12.047,20835
10739728,2,2023-05-02,72000,78299,6300,2023-05-02 19:53:21.987,20840
10739747,2,2023-05-02,72000,78299,6300,2023-05-02 19:56:06.257,20816
10739786,1,2023-05-02,72000,78299,6300,2023-05-02 20:03:35.293,20828
10739838,1,2023-05-02,72900,79199,6300,2023-05-02 20:12:55.143,21298
10739899,2,2023-05-02,72900,79199,6300,2023-05-02 20:22:18.760,20834
10739905,1,2023-05-02,72900,79199,6300,2023-05-02 20:22:30.823,20824
10739909,1,2023-05-02,72900,79199,6300,2023-05-02 20:22:41.747,20825
10739912,2,2023-05-02,72900,79199,6300,2023-05-02 20:22:56.277,20817
10739920,1,2023-05-02,73800,80099,6300,2023-05-02 20:24:22.823,20823
10730981,5,2023-05-02,67500,75599,8100,2023-04-30 22:15:22.203,20830
10716611,7,2023-05-02,68400,78299,9900,2023-04-28 16:09:34.090,20837
10713799,4,2023-05-02,70200,78299,8100,2023-04-28 07:51:40.463,20832
10703902,4,2023-05-02,64800,72899,8100,2023-04-26 09:31:35.613,20831
10699925,4,2023-05-03,68400,76499,8100,2023-04-25 12:28:44.403,20829
10713392,2,2023-05-03,69300,75599,6300,2023-04-27 21:36:53.603,20836
10724367,3,2023-05-03,66600,74699,8100,2023-04-29 18:14:22.883,20827
10732116,4,2023-05-03,65700,73799,8100,2023-05-01 12:00:03.177,20823
10738231,2,2023-05-03,67500,73799,6300,2023-05-02 15:59:36.520,20826
10736362,2,2023-05-03,66600,72899,6300,2023-05-02 09:14:33.507,20830
10740756,2,2023-05-03,68400,74699,6300,2023-05-03 09:16:38.387,20840
10741603,2,2023-05-03,45000,51299,6300,2023-05-03 12:36:36.967,20827
10742046,2,2023-05-03,49500,55799,6300,2023-05-03 13:52:37.267,20829
10742246,5,2023-05-03,72000,81899,9900,2023-05-03 14:32:53.353,20819
10742246,2,2023-05-03,72000,81899,9900,2023-05-03 14:32:53.353,20820
10742936,2,2023-05-03,69300,75599,6300,2023-05-03 16:58:26.913,20831
10742958,2,2023-05-03,61200,67499,6300,2023-05-03 17:02:00.250,20823
10742960,2,2023-05-03,61200,67499,6300,2023-05-03 17:02:12.110,20829
10742998,2,2023-05-03,62100,68399,6300,2023-05-03 17:08:29.847,20832
10743100,2,2023-05-03,63000,69299,6300,2023-05-03 17:23:27.273,20831
10743101,2,2023-05-03,63000,69299,6300,2023-05-03 17:23:41.743,20834
10743160,2,2023-05-03,69300,75599,6300,2023-05-03 17:33:11.547,20833
10743611,2,2023-05-03,65700,71999,6300,2023-05-03 18:22:16.313,20836
10743738,5,2023-05-03,69300,77399,8100,2023-05-03 18:35:16.663,20837
10743847,2,2023-05-03,67500,73799,6300,2023-05-03 18:46:29.720,21299
10743882,2,2023-05-03,73800,80099,6300,2023-05-03 18:51:11.533,20835
10743940,2,2023-05-03,68400,74699,6300,2023-05-03 18:56:59.393,20815
10744051,2,2023-05-03,69300,75599,6300,2023-05-03 19:08:24.047,20813
10744070,2,2023-05-03,69300,75599,6300,2023-05-03 19:10:31.600,20817
10744078,1,2023-05-03,69300,73799,4500,2023-05-03 19:11:01.773,20818
10744096,2,2023-05-03,69300,75599,6300,2023-05-03 19:12:49.713,20824
10744106,2,2023-05-03,69300,75599,6300,2023-05-03 19:13:34.510,20839
10744113,1,2023-05-03,69300,75599,6300,2023-05-03 19:14:15.620,20816
10744123,2,2023-05-03,69300,75599,6300,2023-05-03 19:15:20.050,21388
10744239,2,2023-05-03,70200,76499,6300,2023-05-03 19:28:33.620,20832
10744304,2,2023-05-03,70200,76499,6300,2023-05-03 19:36:21.090,20838
10744453,2,2023-05-03,72000,78299,6300,2023-05-03 19:58:23.230,20832
10744486,3,2023-05-03,72000,80099,8100,2023-05-03 20:03:08.337,20814
10744488,2,2023-05-03,72000,78299,6300,2023-05-03 20:03:19.397,20821
10744496,2,2023-05-03,72000,78299,6300,2023-05-03 20:04:28.603,20823
10743323,4,2023-05-03,70200,78299,8100,2023-05-03 17:52:12.633,20834
10743524,2,2023-05-03,66600,72899,6300,2023-05-03 18:15:10.120,20825
10744699,2,2023-05-04,63000,69299,6300,2023-05-03 20:37:19.113,20828
10746159,2,2023-05-04,46800,53099,6300,2023-05-04 11:56:11.653,20829
10746409,2,2023-05-04,45000,51299,6300,2023-05-04 12:29:41.063,20820
10746543,2,2023-05-04,45900,52199,6300,2023-05-04 12:46:45.293,20832
10746544,2,2023-05-04,45900,52199,6300,2023-05-04 12:46:53.510,20831
10746626,2,2023-05-04,46800,53099,6300,2023-05-04 12:59:47.840,20815
10746626,5,2023-05-04,46800,53099,6300,2023-05-04 12:59:47.840,20817
10746637,2,2023-05-04,46800,53099,6300,2023-05-04 13:01:17.257,20836
10747446,2,2023-05-04,55800,62099,6300,2023-05-04 15:36:48.287,20823
10747669,2,2023-05-04,58500,62099,3600,2023-05-04 16:22:02.107,20813
10747743,2,2023-05-04,59400,62999,3600,2023-05-04 16:37:10.577,20831
10747809,3,2023-05-04,69300,77399,8100,2023-05-04 16:50:58.697,20827
10747916,4,2023-05-04,61200,69299,8100,2023-05-04 17:06:03.020,20816
10747946,2,2023-05-04,62100,68399,6300,2023-05-04 17:10:38.367,20829
10748097,4,2023-05-04,71100,79199,8100,2023-05-04 17:29:38.247,20834
10743219,2,2023-05-04,66600,72899,6300,2023-05-03 17:40:14.607,20823
10748465,2,2023-05-04,65700,71999,6300,2023-05-04 18:13:21.013,20815
10748482,2,2023-05-04,65700,71999,6300,2023-05-04 18:16:48.917,20817
10748518,4,2023-05-04,73800,81899,8100,2023-05-04 18:20:03.800,20826
10748575,2,2023-05-04,66600,72899,6300,2023-05-04 18:26:57.727,20828
10748638,2,2023-05-04,66600,72899,6300,2023-05-04 18:35:13.590,20824
10748648,2,2023-05-04,66600,72899,6300,2023-05-04 18:35:59.447,20833
10748700,2,2023-05-04,67500,73799,6300,2023-05-04 18:40:33.293,20825
10748746,2,2023-05-04,67500,73799,6300,2023-05-04 18:44:12.513,20818
10749278,1,2023-05-04,71100,77399,6300,2023-05-04 19:43:19.417,20828
10749281,2,2023-05-04,71100,77399,6300,2023-05-04 19:43:46.450,20813
10749292,2,2023-05-04,71100,77399,6300,2023-05-04 19:45:03.443,20821
10749297,3,2023-05-04,71100,79199,8100,2023-05-04 19:45:37.047,20835
10749300,3,2023-05-04,71100,79199,8100,2023-05-04 19:46:00.083,20836
10749509,2,2023-05-04,72900,79199,6300,2023-05-04 20:17:10.120,20820
10749715,2,2023-05-04,75600,81899,6300,2023-05-04 20:53:41.760,20825
10748853,2,2023-05-04,68400,74699,6300,2023-05-04 18:54:17.553,20816
10748906,2,2023-05-04,68400,74699,6300,2023-05-04 19:00:01.857,20821
10748993,5,2023-05-04,69300,77399,8100,2023-05-04 19:09:14.740,20819
10748261,2,2023-05-04,63900,70199,6300,2023-05-04 17:48:39.930,20834
10736475,4,2023-05-04,70200,78299,8100,2023-05-02 09:55:12.777,20829
10738423,4,2023-05-04,68400,78299,9900,2023-05-02 16:38:09.180,20838
10738423,2,2023-05-04,68400,78299,9900,2023-05-02 16:38:09.180,20839
10738423,4,2023-05-04,68400,78299,9900,2023-05-02 16:38:09.180,20840
10736539,2,2023-05-04,63000,69299,6300,2023-05-02 10:16:39.213,20835
10729698,4,2023-05-04,64800,72899,8100,2023-04-30 17:58:51.613,20830
10725243,5,2023-05-04,68400,76499,8100,2023-04-29 20:01:05.657,20831
10714036,7,2023-05-04,72900,82799,9900,2023-04-28 09:21:36.197,20837
10720341,2,2023-05-04,66600,72899,6300,2023-04-29 10:34:21.437,21299
10703556,4,2023-05-04,68400,76499,8100,2023-04-25 23:05:09.097,20832
10705258,4,2023-05-04,63000,72899,9900,2023-04-26 13:37:59.600,20813
10705258,2,2023-05-04,63000,72899,9900,2023-04-26 13:37:59.600,20814
10705722,7,2023-05-04,46800,56699,9900,2023-04-26 15:11:04.827,20837
10661308,4,2023-05-04,61200,69299,8100,2023-04-17 14:20:37.557,20832
10605448,11,2023-05-04,45000,54899,9900,2023-04-06 14:02:26.670,20840
10590501,4,2023-05-05,68400,78299,9900,2023-04-03 17:25:27.447,20826
10590501,4,2023-05-05,68400,78299,9900,2023-04-03 17:25:27.447,20827
10591004,2,2023-05-05,65700,71999,6300,2023-04-03 18:25:15.410,21388
10675164,4,2023-05-05,70200,80099,9900,2023-04-20 13:55:44.160,20838
10675164,2,2023-05-05,70200,80099,9900,2023-04-20 13:55:44.160,20839
10675164,4,2023-05-05,70200,80099,9900,2023-04-20 13:55:44.160,20840
10678736,6,2023-05-05,66600,74699,8100,2023-04-21 10:01:44.757,20814
10679132,3,2023-05-05,72000,80099,8100,2023-04-21 11:25:37.070,20833
10707318,4,2023-05-05,72900,80999,8100,2023-04-26 18:58:39.177,20832
10704905,2,2023-05-05,72000,80099,8100,2023-04-26 12:48:25.630,20824
10704905,2,2023-05-05,72000,80099,8100,2023-04-26 12:48:25.630,20825
10701142,4,2023-05-05,71100,79199,8100,2023-04-25 16:22:55.750,20831
10695740,5,2023-05-05,70200,78299,8100,2023-04-24 13:00:28.323,20830
10695235,9,2023-05-05,67500,77399,9900,2023-04-24 11:40:09.290,20837
10691357,2,2023-05-05,66600,72899,6300,2023-04-23 13:04:49.913,20828
10720553,3,2023-05-05,68400,76499,8100,2023-04-29 11:11:34.603,20834
10713396,4,2023-05-05,69300,77399,8100,2023-04-27 21:37:50.173,20836
10726447,2,2023-05-05,64800,71099,6300,2023-04-30 10:03:00.287,20817
10733276,4,2023-05-05,67500,75599,8100,2023-05-01 14:12:15.187,20835
10735509,2,2023-05-05,69300,75599,6300,2023-05-01 19:50:08.013,21298
10736476,6,2023-05-05,67500,75599,8100,2023-05-02 09:55:17.807,20813
10748293,2,2023-05-05,71100,77399,6300,2023-05-04 17:51:46.033,20816
10747609,4,2023-05-05,70200,78299,8100,2023-05-04 16:10:30.480,20823
10749032,2,2023-05-05,74700,80999,6300,2023-05-04 19:14:17.107,20828
10750029,6,2023-05-05,73800,81899,8100,2023-05-04 22:17:10.047,20819
10750183,2,2023-05-05,61200,67499,6300,2023-05-04 23:57:36.090,21298
10750767,2,2023-05-05,65700,71999,6300,2023-05-05 10:34:42.550,20821
10748828,2,2023-05-05,64800,71099,6300,2023-05-04 18:51:43.950,20816
10748553,2,2023-05-05,46800,53099,6300,2023-05-04 18:24:14.150,20824
10752394,3,2023-05-05,54000,62099,8100,2023-05-05 14:57:37.183,20829
10752397,2,2023-05-05,54000,60299,6300,2023-05-05 14:57:46.840,20830
10752590,3,2023-05-05,55800,63899,8100,2023-05-05 15:30:39.137,20831
10752623,2,2023-05-05,56700,62999,6300,2023-05-05 15:39:04.163,20832
10751329,4,2023-05-05,68400,73799,5400,2023-05-05 12:19:14.107,20829
10752726,2,2023-05-05,63000,69299,6300,2023-05-05 15:57:10.843,20831
10752750,3,2023-05-05,63900,71999,8100,2023-05-05 16:01:35.987,20833
10752996,4,2023-05-05,60300,68399,8100,2023-05-05 16:43:40.833,20827
10753192,4,2023-05-05,63900,71999,8100,2023-05-05 17:10:02.340,20826
10753206,2,2023-05-05,72900,79199,6300,2023-05-05 17:11:49.103,20817
10753737,2,2023-05-05,65700,71999,6300,2023-05-05 18:10:14.950,20817
10754594,2,2023-05-05,71100,77399,6300,2023-05-05 19:47:52.927,21298
10754864,2,2023-05-05,74700,83699,9000,2023-05-05 20:24:12.357,20821
10740271,4,2023-05-05,62100,70199,8100,2023-05-02 21:46:38.847,20830
10748237,2,2023-05-05,63900,70199,6300,2023-05-04 17:46:15.440,21299
10744789,4,2023-05-05,64800,72899,8100,2023-05-03 20:53:48.073,20832
10744674,6,2023-05-05,65700,73799,8100,2023-05-03 20:35:03.870,20815
10745316,5,2023-05-06,72000,80099,8100,2023-05-04 06:52:38.293,20830
10747501,5,2023-05-06,58500,66599,8100,2023-05-04 15:48:21.767,20831
10740147,2,2023-05-06,61200,67499,6300,2023-05-02 21:15:09.267,20826
10742438,2,2023-05-06,63900,70199,6300,2023-05-03 15:20:15.120,20834
10744117,2,2023-05-06,67500,73799,6300,2023-05-03 19:14:26.923,21299
10744081,7,2023-05-06,65700,75599,9900,2023-05-03 19:11:32.447,20837
10756200,4,2023-05-06,60300,68399,8100,2023-05-06 11:31:28.993,20827
10756242,2,2023-05-06,55800,62099,6300,2023-05-06 11:38:21.283,21299
10754718,6,2023-05-06,66600,74699,8100,2023-05-05 20:07:25.163,20819
10755313,4,2023-05-06,68400,78299,9900,2023-05-05 22:00:16.320,20838
10755313,2,2023-05-06,68400,78299,9900,2023-05-05 22:00:16.320,20839
10755313,4,2023-05-06,68400,78299,9900,2023-05-05 22:00:16.320,20840
10755750,3,2023-05-06,50400,58499,8100,2023-05-06 09:30:11.897,20833
10755783,4,2023-05-06,52200,60299,8100,2023-05-06 09:38:59.487,20829
10755960,7,2023-05-06,45900,55799,9900,2023-05-06 10:34:19.860,20837
10756038,2,2023-05-06,66600,72899,6300,2023-05-06 10:53:25.983,20818
10752975,2,2023-05-06,65700,71999,6300,2023-05-05 16:40:03.087,20820
10753664,2,2023-05-06,54000,60299,6300,2023-05-05 18:02:24.493,20830
10752701,3,2023-05-06,59400,67499,8100,2023-05-05 15:53:26.980,20833
10750729,2,2023-05-06,61200,67499,6300,2023-05-05 10:25:13.443,20824
10750043,2,2023-05-06,70200,76499,6300,2023-05-04 22:26:18.797,20816
10749922,2,2023-05-06,67500,73799,6300,2023-05-04 21:39:59.177,20833
10757391,5,2023-05-06,63900,71999,8100,2023-05-06 14:09:03.157,20832
10757469,3,2023-05-06,51300,59399,8100,2023-05-06 14:21:43.923,20836
10757481,3,2023-05-06,52200,60299,8100,2023-05-06 14:23:46.713,20823
10757536,3,2023-05-06,52200,60299,8100,2023-05-06 14:30:53.637,20827
10757579,2,2023-05-06,53100,59399,6300,2023-05-06 14:38:03.173,20824
10757587,3,2023-05-06,53100,61199,8100,2023-05-06 14:39:05.213,20826
10757595,2,2023-05-06,53100,59399,6300,2023-05-06 14:40:45.387,20828
10756440,2,2023-05-06,44100,50399,6300,2023-05-06 12:12:41.230,20823
10756475,2,2023-05-06,72900,79199,6300,2023-05-06 12:16:26.373,20820
10756714,2,2023-05-06,45900,52199,6300,2023-05-06 12:46:07.333,20827
10757061,3,2023-05-06,51300,59399,8100,2023-05-06 13:29:28.230,20836
10757110,2,2023-05-06,48600,56699,8100,2023-05-06 13:35:18.673,20824
10757110,2,2023-05-06,48600,56699,8100,2023-05-06 13:35:18.673,20825
10757928,3,2023-05-06,62100,70199,8100,2023-05-06 15:23:15.137,20815
10757932,7,2023-05-06,55800,62999,7200,2023-05-06 15:23:53.463,20837
10758155,2,2023-05-06,71100,77399,6300,2023-05-06 15:58:40.070,20817
10758237,2,2023-05-06,62100,68399,6300,2023-05-06 16:09:25.343,21298
10758243,2,2023-05-06,63900,70199,6300,2023-05-06 16:10:21.423,20816
10758259,2,2023-05-06,58500,64799,6300,2023-05-06 16:12:49.970,20816
10758688,2,2023-05-06,62100,68399,6300,2023-05-06 17:08:52.337,20827
10758723,4,2023-05-06,71100,79199,8100,2023-05-06 17:13:09.217,20834
10758726,2,2023-05-06,62100,68399,6300,2023-05-06 17:13:22.337,20825
10758778,2,2023-05-06,62100,67499,5400,2023-05-06 17:19:22.453,20836
10758905,2,2023-05-06,63000,69299,6300,2023-05-06 17:36:37.140,20817
10758973,5,2023-05-06,73800,81899,8100,2023-05-06 17:46:44.520,20815
10759102,4,2023-05-06,64800,74699,9900,2023-05-06 18:03:15.223,20813
10759102,2,2023-05-06,64800,74699,9900,2023-05-06 18:03:15.223,20814
10759805,5,2023-05-06,71100,79199,8100,2023-05-06 19:51:21.913,20837
10759887,2,2023-05-06,72000,78299,6300,2023-05-06 20:05:03.797,20818
10759933,2,2023-05-06,72900,79199,6300,2023-05-06 20:14:01.757,20835
10760018,1,2023-05-06,73800,80099,6300,2023-05-06 20:32:39.403,20821
10735742,4,2023-05-06,66600,74699,8100,2023-05-01 20:34:15.573,20836
10738198,5,2023-05-06,43200,52199,9000,2023-05-02 15:52:44.583,20830
10739500,2,2023-05-06,71100,77399,6300,2023-05-02 19:20:19.180,20831
10731000,3,2023-05-06,46800,54899,8100,2023-04-30 22:26:53.823,20829
10730610,4,2023-05-06,61200,69299,8100,2023-04-30 20:18:05.677,20829
10714715,3,2023-05-06,66600,74699,8100,2023-04-28 11:46:17.917,20835
10719112,2,2023-05-06,67500,73799,6300,2023-04-28 20:28:52.177,21298
10724424,6,2023-05-06,64800,72899,8100,2023-04-29 18:19:51.850,20831
10724032,4,2023-05-06,72900,80999,8100,2023-04-29 17:37:46.783,20832
10704792,2,2023-05-06,45000,51299,6300,2023-04-26 12:33:46.927,20832
10703187,2,2023-05-06,68400,76499,8100,2023-04-25 21:04:19.770,20821
10703187,2,2023-05-06,68400,76499,8100,2023-04-25 21:04:19.770,21388
10701268,6,2023-05-06,69300,77399,8100,2023-04-25 16:47:47.363,20829
10710836,2,2023-05-06,68400,74699,6300,2023-04-27 15:32:51.623,20828
10666315,4,2023-05-06,70200,80099,9900,2023-04-18 16:32:43.150,20823
10666315,2,2023-05-06,70200,80099,9900,2023-04-18 16:32:43.150,20824
10666315,2,2023-05-06,70200,80099,9900,2023-04-18 16:32:43.150,20825
10666315,4,2023-05-06,70200,80099,9900,2023-04-18 16:32:43.150,20826
10666315,4,2023-05-06,70200,80099,9900,2023-04-18 16:32:43.150,20827
10621306,4,2023-05-06,64800,74699,9900,2023-04-09 13:46:34.980,20813
10621306,2,2023-05-06,64800,74699,9900,2023-04-09 13:46:34.980,20814
10591370,6,2023-05-06,63000,71099,8100,2023-04-03 19:07:29.393,20830
10696361,4,2023-05-07,61200,71099,9900,2023-04-24 15:11:51.997,20813
10696361,2,2023-05-07,61200,71099,9900,2023-04-24 15:11:51.997,20814
10696361,2,2023-05-07,61200,71099,9900,2023-04-24 15:11:51.997,20815
10734730,6,2023-05-07,66600,74699,8100,2023-05-01 17:51:09.850,20832
10738716,2,2023-05-07,75600,81899,6300,2023-05-02 17:28:54.307,20831
10739972,8,2023-05-07,63900,73799,9900,2023-05-02 20:34:34.253,20819
10760100,2,2023-05-07,65700,71999,6300,2023-05-06 20:48:41.657,20835
10760978,4,2023-05-07,58500,67499,9000,2023-05-07 10:53:45.003,20829
10761545,4,2023-05-07,65700,73799,8100,2023-05-07 12:29:34.563,20831
10761981,2,2023-05-07,48600,54899,6300,2023-05-07 13:27:41.187,20824
10761984,3,2023-05-07,48600,56699,8100,2023-05-07 13:27:52.437,20829
10762096,5,2023-05-07,49500,57599,8100,2023-05-07 13:46:34.150,20836
10762120,2,2023-05-07,49500,55799,6300,2023-05-07 13:49:45.310,20819
10762196,2,2023-05-07,50400,56699,6300,2023-05-07 14:01:59.360,20834
10762278,2,2023-05-07,68400,74699,6300,2023-05-07 14:11:49.863,21298
10762314,4,2023-05-07,51300,57599,6300,2023-05-07 14:16:51.633,20831
10762444,4,2023-05-07,52200,60299,8100,2023-05-07 14:36:25.347,20831
10762529,4,2023-05-07,54900,62999,8100,2023-05-07 14:50:07.670,20832
10763259,2,2023-05-07,61200,67499,6300,2023-05-07 17:00:30.667,20825
10763297,2,2023-05-07,61200,67499,6300,2023-05-07 17:05:29.983,20828
10763303,2,2023-05-07,61200,67499,6300,2023-05-07 17:06:03.013,20827
10763308,3,2023-05-07,61200,69299,8100,2023-05-07 17:06:39.130,20837
10763319,2,2023-05-07,62100,68399,6300,2023-05-07 17:08:36.080,20826
10763521,2,2023-05-07,63000,69299,6300,2023-05-07 17:35:25.870,20817
10763531,2,2023-05-07,63000,69299,6300,2023-05-07 17:36:35.733,21299
10763542,2,2023-05-07,63000,69299,6300,2023-05-07 17:37:30.627,20816
10763547,2,2023-05-07,63900,70199,6300,2023-05-07 17:38:03.000,20839
10763586,2,2023-05-07,66600,72899,6300,2023-05-07 17:45:01.340,20830
10763637,3,2023-05-07,72000,80099,8100,2023-05-07 17:51:56.397,20834
10764136,2,2023-05-07,68400,74699,6300,2023-05-07 19:06:29.300,20820
10764138,3,2023-05-07,68400,76499,8100,2023-05-07 19:07:07.660,20840
10764237,2,2023-05-07,70200,76499,6300,2023-05-07 19:25:12.247,20817
10764274,3,2023-05-07,70200,78299,8100,2023-05-07 19:31:13.877,20829
10764279,3,2023-05-07,70200,78299,8100,2023-05-07 19:31:54.937,20836
10764305,2,2023-05-07,70200,78299,8100,2023-05-07 19:35:28.760,20824
10764305,2,2023-05-07,70200,78299,8100,2023-05-07 19:35:28.760,20825
10764405,2,2023-05-07,72000,75599,3600,2023-05-07 19:53:59.490,20830
10764447,4,2023-05-07,72000,80099,8100,2023-05-07 20:01:40.740,20823
10764587,2,2023-05-07,73800,80099,6300,2023-05-07 20:34:24.283,20838
10759291,3,2023-05-07,48600,56699,8100,2023-05-06 18:28:59.087,20827
10759072,2,2023-05-07,64800,71099,6300,2023-05-06 17:59:50.667,20823
10752146,5,2023-05-07,43200,51299,8100,2023-05-05 14:08:51.260,20835
10758341,4,2023-05-07,64800,72899,8100,2023-05-06 16:23:42.580,20833
10758187,4,2023-05-07,54000,62099,8100,2023-05-06 16:03:03.997,20833
10760455,4,2023-05-07,71100,79199,8100,2023-05-07 00:38:32.997,20826
10760481,4,2023-05-07,64800,72899,8100,2023-05-07 05:43:13.303,20833
10760518,3,2023-05-07,50400,58499,8100,2023-05-07 07:44:46.810,20830
10763817,2,2023-05-07,70200,76499,6300,2023-05-07 18:15:34.513,20839
10763843,5,2023-05-07,65700,73799,8100,2023-05-07 18:18:50.027,20836
10750731,2,2023-05-07,50400,56699,6300,2023-05-05 10:25:21.773,20835
10749760,4,2023-05-07,60300,68399,8100,2023-05-04 21:02:49.907,20831
10752962,2,2023-05-07,70200,76499,6300,2023-05-05 16:37:52.767,20835
10756369,3,2023-05-07,50400,58499,8100,2023-05-06 12:01:07.697,20832
10740448,2,2023-05-07,45000,51299,6300,2023-05-02 23:14:38.663,20826
10740354,2,2023-05-07,57600,63899,6300,2023-05-02 22:18:16.893,20825
10745670,2,2023-05-07,61200,67499,6300,2023-05-04 10:00:53.527,21298
10744787,4,2023-05-07,68400,76499,8100,2023-05-03 20:53:38.137,20827
10743947,4,2023-05-08,64800,72899,8100,2023-05-03 18:57:22.903,20837
10741590,6,2023-05-08,65700,73799,8100,2023-05-03 12:34:33.193,20831
10768712,2,2023-05-08,68400,74699,6300,2023-05-08 19:01:56.043,20832
10768890,5,2023-05-08,70200,78299,8100,2023-05-08 19:36:12.593,20840
10769051,1,2023-05-08,72900,79199,6300,2023-05-08 20:13:13.563,21298
10767278,2,2023-05-08,54000,60299,6300,2023-05-08 15:05:02.923,20835
10767503,2,2023-05-08,70200,76499,6300,2023-05-08 15:40:40.203,21298
10767536,2,2023-05-08,56700,62999,6300,2023-05-08 15:45:25.887,20831
10767625,2,2023-05-08,57600,63899,6300,2023-05-08 16:01:27.957,20828
10767667,5,2023-05-08,68400,76499,8100,2023-05-08 16:09:29.697,20836
10767819,2,2023-05-08,59400,65699,6300,2023-05-08 16:34:49.343,20832
10768041,3,2023-05-08,62100,69299,7200,2023-05-08 17:12:30.317,20835
10768106,3,2023-05-08,63900,71999,8100,2023-05-08 17:25:03.850,20827
10768175,2,2023-05-08,63000,69299,6300,2023-05-08 17:37:05.800,21299
10768225,2,2023-05-08,63900,70199,6300,2023-05-08 17:42:59.530,20826
10768467,2,2023-05-08,65700,71999,6300,2023-05-08 18:18:11.640,20816
10768622,2,2023-05-08,67500,73799,6300,2023-05-08 18:44:00.850,20817
10768646,2,2023-05-08,67500,73799,6300,2023-05-08 18:50:28.340,20828
10764669,4,2023-05-08,70200,78299,8100,2023-05-07 20:59:46.927,20836
10764707,3,2023-05-08,67500,75599,8100,2023-05-07 21:14:01.977,20834
10764999,2,2023-05-08,63000,69299,6300,2023-05-08 07:49:54.753,20825
10765856,2,2023-05-08,64800,71099,6300,2023-05-08 12:03:47.540,20824
10766043,2,2023-05-08,66600,72899,6300,2023-05-08 12:23:10.723,20833
10766054,2,2023-05-08,45000,51299,6300,2023-05-08 12:24:48.307,20825
10766065,3,2023-05-08,45000,53099,8100,2023-05-08 12:25:47.630,20829
10766095,2,2023-05-08,45000,51299,6300,2023-05-08 12:29:07.823,20828
10766384,2,2023-05-08,46800,53099,6300,2023-05-08 13:00:06.720,21299
10766475,2,2023-05-08,47700,53999,6300,2023-05-08 13:10:53.320,20835
10766608,2,2023-05-08,48600,54899,6300,2023-05-08 13:25:56.117,20834
10766716,2,2023-05-08,49500,55799,6300,2023-05-08 13:40:09.693,20827
10766745,2,2023-05-08,49500,55799,6300,2023-05-08 13:44:58.680,20816
10766880,2,2023-05-08,50400,57599,7200,2023-05-08 14:00:43.183,20823
10766883,2,2023-05-08,50400,53999,3600,2023-05-08 14:01:01.623,20828
10766905,2,2023-05-08,50400,56699,6300,2023-05-08 14:03:32.127,20831
10766907,2,2023-05-08,50400,56699,6300,2023-05-08 14:03:46.703,20832
10766976,2,2023-05-08,51300,57599,6300,2023-05-08 14:13:10.853,20825
10767079,2,2023-05-08,52200,58499,6300,2023-05-08 14:31:12.690,20828
10767171,4,2023-05-08,53100,61199,8100,2023-05-08 14:45:42.627,20836
10767243,4,2023-05-08,54000,62099,8100,2023-05-08 14:58:15.910,20830
10759825,4,2023-05-08,64800,72899,8100,2023-05-06 19:55:04.423,20830
10763677,2,2023-05-08,48600,54899,6300,2023-05-07 17:57:46.240,20839
10736221,6,2023-05-08,63000,71099,8100,2023-05-02 07:40:01.257,20829
10726660,2,2023-05-08,45900,52199,6300,2023-04-30 10:58:18.920,20823
10634730,4,2023-05-08,66600,74699,8100,2023-04-12 13:09:18.297,20823
10660509,6,2023-05-08,67500,75599,8100,2023-04-17 12:00:33.847,20819
10554177,4,2023-05-08,55800,63899,8100,2023-03-27 20:38:54.777,20838
10554177,2,2023-05-08,55800,63899,8100,2023-03-27 20:38:54.777,20839
10554177,4,2023-05-08,55800,63899,8100,2023-03-27 20:38:54.777,20840
10646798,3,2023-05-09,63900,71999,8100,2023-04-14 15:22:16.933,20826
10739326,2,2023-05-09,68400,74699,6300,2023-05-02 18:54:54.547,20825
10772694,1,2023-05-09,67500,73799,6300,2023-05-09 18:41:24.257,20830
10773421,2,2023-05-09,73800,80099,6300,2023-05-09 20:23:28.670,20823
10773477,1,2023-05-09,74700,80999,6300,2023-05-09 20:38:23.543,20824
10773483,2,2023-05-09,74700,80999,6300,2023-05-09 20:39:21.370,20828
10757800,4,2023-05-09,69300,77399,8100,2023-05-06 15:04:49.867,20827
10770874,2,2023-05-09,47700,53999,6300,2023-05-09 13:18:55.620,20829
10770876,2,2023-05-09,47700,53999,6300,2023-05-09 13:19:01.620,20830
10770879,2,2023-05-09,47700,53999,6300,2023-05-09 13:19:08.633,20832
10770500,2,2023-05-09,44100,50399,6300,2023-05-09 12:17:43.703,20813
10770548,4,2023-05-09,68400,76499,8100,2023-05-09 12:25:45.387,20829
10771377,2,2023-05-09,72000,79199,7200,2023-05-09 15:00:16.250,21172
10772248,2,2023-05-09,63900,70199,6300,2023-05-09 17:48:02.597,20828
10772924,3,2023-05-09,69300,77399,8100,2023-05-09 19:09:54.293,20831
10772959,3,2023-05-09,69300,77399,8100,2023-05-09 19:14:14.593,20832
10772991,2,2023-05-09,69300,75599,6300,2023-05-09 19:18:59.863,20835
10773084,2,2023-05-09,70200,76499,6300,2023-05-09 19:30:35.050,20833
10773111,2,2023-05-09,70200,76499,6300,2023-05-09 19:34:23.917,20834
10773176,4,2023-05-09,71100,79199,8100,2023-05-09 19:44:04.993,20819
