BookingCode,GuestCount,BookingDate,BookingStartTime,BookingEndTime,Duration,CreatedOn,TableCode
12415211,4,2024-03-05,59400,66599,7200,2024-03-05 16:33:50.930,23121
12415461,2,2024-03-05,61200,66599,5400,2024-03-05 17:04:32.647,23126
12415485,2,2024-03-05,61200,66599,5400,2024-03-05 17:07:49.590,23127
12415574,3,2024-03-05,66600,73799,7200,2024-03-05 17:17:58.727,23109
12416229,2,2024-03-05,66600,71999,5400,2024-03-05 18:24:08.417,23128
12416291,1,2024-03-05,66600,71999,5400,2024-03-05 18:30:41.567,23126
12416441,2,2024-03-05,67500,72899,5400,2024-03-05 18:43:51.837,23131
12416446,1,2024-03-05,67500,72899,5400,2024-03-05 18:44:09.447,23129
12416449,2,2024-03-05,67500,72899,5400,2024-03-05 18:44:28.840,23125
12416601,2,2024-03-05,68400,73799,5400,2024-03-05 19:00:22.520,23110
12416607,2,2024-03-05,68400,73799,5400,2024-03-05 19:00:45.660,23121
12416729,7,2024-03-05,69300,78299,9000,2024-03-05 19:13:13.413,23106
12416775,2,2024-03-05,69300,74699,5400,2024-03-05 19:17:47.157,23126
12415832,1,2024-03-05,63900,69299,5400,2024-03-05 17:43:05.960,23115
12416943,2,2024-03-05,71100,76499,5400,2024-03-05 19:38:44.110,23128
12417086,6,2024-03-05,72000,79199,7200,2024-03-05 19:54:19.917,23122
12417198,2,2024-03-05,72000,77399,5400,2024-03-05 20:07:50.283,23109
12417226,3,2024-03-05,72900,80099,7200,2024-03-05 20:11:03.383,23119
12417322,3,2024-03-05,73800,80999,7200,2024-03-05 20:24:15.200,23120
12417325,2,2024-03-05,73800,79199,5400,2024-03-05 20:24:42.420,23126
12409038,4,2024-03-05,64800,71999,7200,2024-03-04 14:48:17.710,23112
12381043,2,2024-03-05,70200,75599,5400,2024-02-28 22:44:43.257,23127
12363019,6,2024-03-05,68400,75599,7200,2024-02-25 17:48:24.587,23108
12375790,3,2024-03-06,67500,74699,7200,2024-02-28 10:11:11.877,23098
12297641,2,2024-03-06,66600,72899,6300,2024-02-14 19:00:15.983,23109
12251786,3,2024-03-06,66600,75599,9000,2024-02-07 13:26:20.490,23115
12251786,2,2024-03-06,66600,75599,9000,2024-02-07 13:26:20.490,23117
12380709,2,2024-03-06,68400,73799,5400,2024-02-28 21:16:37.103,23101
12393645,2,2024-03-06,69300,74699,5400,2024-03-01 21:22:23.613,23103
12402074,3,2024-03-06,68400,77399,9000,2024-03-03 11:15:06.893,23104
12402074,3,2024-03-06,68400,77399,9000,2024-03-03 11:15:06.893,23105
12402074,3,2024-03-06,68400,77399,9000,2024-03-03 11:15:06.893,23106
12416180,2,2024-03-06,63000,68399,5400,2024-03-05 18:18:55.560,23126
12419309,2,2024-03-06,66600,71999,5400,2024-03-06 12:30:40.350,23130
12419915,2,2024-03-06,49500,54899,5400,2024-03-06 13:43:43.267,23119
12419918,2,2024-03-06,49500,54899,5400,2024-03-06 13:44:05.627,23121
12420049,2,2024-03-06,50400,55799,5400,2024-03-06 14:03:36.390,23128
12420052,2,2024-03-06,50400,55799,5400,2024-03-06 14:04:16.817,23110
12419604,2,2024-03-06,46800,52199,5400,2024-03-06 13:04:04.803,23126
12419610,2,2024-03-06,46800,52199,5400,2024-03-06 13:04:22.197,23127
12420451,2,2024-03-06,54900,60299,5400,2024-03-06 15:09:42.513,23111
12420640,2,2024-03-06,56700,62099,5400,2024-03-06 15:45:19.393,23109
12420683,2,2024-03-06,56700,62099,5400,2024-03-06 15:51:19.183,23127
12421332,3,2024-03-06,62100,69299,7200,2024-03-06 17:22:35.213,23110
12421333,3,2024-03-06,62100,69299,7200,2024-03-06 17:22:41.180,23111
12421359,2,2024-03-06,63000,68399,5400,2024-03-06 17:25:56.283,23112
12421459,5,2024-03-06,63000,70199,7200,2024-03-06 17:37:47.930,23108
12421508,1,2024-03-06,63900,69299,5400,2024-03-06 17:43:25.603,23129
12421511,2,2024-03-06,68400,73799,5400,2024-03-06 17:43:37.867,23102
12421520,2,2024-03-06,63900,69299,5400,2024-03-06 17:44:21.803,23119
12421523,2,2024-03-06,63900,69299,5400,2024-03-06 17:44:50.113,23113
12421555,2,2024-03-06,63900,69299,5400,2024-03-06 17:47:57.977,23120
12421586,1,2024-03-06,63900,68399,4500,2024-03-06 17:50:29.550,23127
12421675,2,2024-03-06,64800,70199,5400,2024-03-06 17:58:31.190,23128
12421679,3,2024-03-06,64800,71999,7200,2024-03-06 17:58:46.220,23121
12421835,3,2024-03-06,65700,72899,7200,2024-03-06 18:15:13.343,23118
12421950,2,2024-03-06,66600,71999,5400,2024-03-06 18:26:20.653,23127
12421961,2,2024-03-06,66600,71999,5400,2024-03-06 18:26:54.513,23129
12422084,1,2024-03-06,66600,71999,5400,2024-03-06 18:37:34.573,23121
12422093,2,2024-03-06,67500,72899,5400,2024-03-06 18:38:39.410,23111
12422124,3,2024-03-06,67500,74699,7200,2024-03-06 18:41:14.253,23119
12422141,3,2024-03-06,67500,74699,7200,2024-03-06 18:43:18.723,23119
12422330,2,2024-03-06,68400,73799,5400,2024-03-06 18:59:52.040,23124
12422334,1,2024-03-06,68400,73799,5400,2024-03-06 19:00:07.177,23125
12422344,3,2024-03-06,68400,75599,7200,2024-03-06 19:00:43.520,23097
12422419,3,2024-03-06,69300,76499,7200,2024-03-06 19:08:46.417,23099
12422479,4,2024-03-06,69300,76499,7200,2024-03-06 19:16:02.600,23111
12422525,2,2024-03-06,69300,74699,5400,2024-03-06 19:20:48.217,23126
12422652,3,2024-03-06,70200,77399,7200,2024-03-06 19:36:48.503,23113
12422675,4,2024-03-06,71100,78299,7200,2024-03-06 19:40:20.467,23121
12422887,1,2024-03-06,72000,77399,5400,2024-03-06 20:06:48.837,23126
12422965,2,2024-03-06,72900,78299,5400,2024-03-06 20:16:01.430,23122
12423101,2,2024-03-06,73800,79199,5400,2024-03-06 20:37:14.953,23127
12423108,1,2024-03-06,73800,79199,5400,2024-03-06 20:37:56.767,23109
12416822,2,2024-03-06,67500,72899,5400,2024-03-05 19:24:00.123,23131
12415436,2,2024-03-06,67500,72899,5400,2024-03-05 17:01:44.970,23128
12411429,2,2024-03-06,46800,52199,5400,2024-03-04 20:17:38.767,23120
12408972,3,2024-03-06,68400,75599,7200,2024-03-04 14:36:47.883,23112
12411205,2,2024-03-06,62100,71099,9000,2024-03-04 19:45:06.820,23122
12411205,2,2024-03-06,62100,71099,9000,2024-03-04 19:45:06.820,23123
12410340,5,2024-03-06,69300,76499,7200,2024-03-04 18:00:22.050,23108
12422239,2,2024-03-06,67500,72899,5400,2024-03-06 18:52:40.363,23120
12424666,4,2024-03-07,64800,71999,7200,2024-03-07 11:36:03.047,23106
12425090,2,2024-03-07,45000,50399,5400,2024-03-07 12:37:18.017,23126
12425092,2,2024-03-07,45000,50399,5400,2024-03-07 12:37:29.983,23128
12425105,1,2024-03-07,45900,51299,5400,2024-03-07 12:38:50.873,23127
12425744,2,2024-03-07,50400,55799,5400,2024-03-07 13:55:54.667,23127
12425767,4,2024-03-07,50400,57599,7200,2024-03-07 13:59:46.960,23117
12425805,2,2024-03-07,62100,67499,5400,2024-03-07 14:06:06.977,23126
12425933,4,2024-03-07,52200,59399,7200,2024-03-07 14:28:19.830,23110
12425948,2,2024-03-07,52200,57599,5400,2024-03-07 14:30:11.597,23126
12426077,3,2024-03-07,66600,73799,7200,2024-03-07 14:55:32.140,23119
12425493,2,2024-03-07,48600,53999,5400,2024-03-07 13:23:59.033,23128
12425526,3,2024-03-07,48600,55799,7200,2024-03-07 13:27:41.203,23111
12426548,2,2024-03-07,58500,63899,5400,2024-03-07 16:19:40.053,23127
12426645,2,2024-03-07,59400,64799,5400,2024-03-07 16:33:14.747,23128
12426756,3,2024-03-07,60300,67499,7200,2024-03-07 16:48:46.377,23120
12426911,2,2024-03-07,62100,67499,5400,2024-03-07 17:08:31.407,23110
12426913,3,2024-03-07,62100,69299,7200,2024-03-07 17:08:41.967,23121
12426992,4,2024-03-07,72000,79199,7200,2024-03-07 17:18:05.883,23125
12427028,2,2024-03-07,62100,67499,5400,2024-03-07 17:21:32.377,23109
12427051,3,2024-03-07,63000,70199,7200,2024-03-07 17:23:34.987,23124
12427113,5,2024-03-07,63000,70199,7200,2024-03-07 17:30:54.217,23111
12427182,6,2024-03-07,73800,80999,7200,2024-03-07 17:38:06.210,23108
12427214,2,2024-03-07,63900,69299,5400,2024-03-07 17:41:17.087,23107
12427222,1,2024-03-07,63900,69299,5400,2024-03-07 17:41:54.007,23127
12427486,1,2024-03-07,64800,70199,5400,2024-03-07 18:06:10.480,23128
12427498,2,2024-03-07,64800,70199,5400,2024-03-07 18:06:57.127,23117
12427505,5,2024-03-07,64800,71999,7200,2024-03-07 18:07:33.663,23108
12427637,4,2024-03-07,65700,72899,7200,2024-03-07 18:19:19.873,23125
12428257,2,2024-03-07,72000,79199,7200,2024-03-07 19:19:56.853,23122
12428257,2,2024-03-07,72000,79199,7200,2024-03-07 19:19:56.853,23123
12428407,2,2024-03-07,70200,75599,5400,2024-03-07 19:36:16.300,23126
12428411,3,2024-03-07,70200,77399,7200,2024-03-07 19:36:52.843,23115
12428431,2,2024-03-07,71100,76499,5400,2024-03-07 19:39:05.203,23128
12428554,2,2024-03-07,72000,77399,5400,2024-03-07 19:56:48.970,23121
12428606,3,2024-03-07,72000,79199,7200,2024-03-07 20:02:41.567,23124
12428704,4,2024-03-07,74700,81899,7200,2024-03-07 20:15:05.287,23118
12428722,2,2024-03-07,72900,78299,5400,2024-03-07 20:17:38.357,23130
12428758,4,2024-03-07,75600,82799,7200,2024-03-07 20:22:41.257,23119
12428769,2,2024-03-07,73800,79199,5400,2024-03-07 20:25:17.303,23127
12428807,4,2024-03-07,73800,80999,7200,2024-03-07 20:31:09.613,23117
12428843,3,2024-03-07,73800,80999,7200,2024-03-07 20:35:52.243,23109
12428955,5,2024-03-07,75600,82799,7200,2024-03-07 20:55:32.183,23104
12410800,3,2024-03-07,70200,77399,7200,2024-03-04 18:54:35.213,23110
12412910,4,2024-03-07,46800,53999,7200,2024-03-05 11:00:31.600,23118
12384495,4,2024-03-07,71100,78299,7200,2024-02-29 17:09:55.160,23120
12348728,2,2024-03-07,72000,77399,5400,2024-02-23 15:30:59.897,23129
12328187,4,2024-03-07,70200,77399,7200,2024-02-20 07:11:27.350,23111
12373592,2,2024-03-08,71100,76499,5400,2024-02-27 18:28:45.357,23102
12367293,3,2024-03-08,66600,73799,7200,2024-02-26 17:22:07.070,23104
12367293,3,2024-03-08,66600,73799,7200,2024-02-26 17:22:07.070,23105
12371459,4,2024-03-08,72000,79199,7200,2024-02-27 14:25:13.033,23113
12363487,4,2024-03-08,71100,78299,7200,2024-02-25 18:57:47.640,23111
12361518,3,2024-03-08,71100,78299,7200,2024-02-25 14:23:44.913,23120
12355937,4,2024-03-08,67500,74699,7200,2024-02-24 15:22:50.527,23109
12306964,2,2024-03-08,70200,79199,9000,2024-02-16 13:37:01.773,23123
12306964,2,2024-03-08,70200,79199,9000,2024-02-16 13:37:01.773,23124
12306964,2,2024-03-08,70200,79199,9000,2024-02-16 13:37:01.773,23125
12248810,4,2024-03-08,50400,57599,7200,2024-02-06 19:26:23.807,23111
12232103,3,2024-03-08,43200,50399,7200,2024-02-03 17:16:33.217,23113
12247039,6,2024-03-08,69300,76499,7200,2024-02-06 15:37:39.510,23108
12225084,7,2024-03-08,73800,82799,9000,2024-02-02 17:49:56.153,23104
12400886,2,2024-03-08,72000,77399,5400,2024-03-02 21:08:03.823,23128
12401040,3,2024-03-08,64800,71999,7200,2024-03-02 21:54:23.673,23112
12409254,4,2024-03-08,65700,72899,7200,2024-03-04 15:25:52.513,23097
12408675,4,2024-03-08,67500,74699,7200,2024-03-04 13:46:05.587,23098
12406950,3,2024-03-08,64800,71999,7200,2024-03-04 07:18:21.873,23113
12414964,5,2024-03-08,66600,73799,7200,2024-03-05 15:52:58.493,23099
12411080,2,2024-03-08,70200,75599,5400,2024-03-04 19:28:32.813,23127
12414842,4,2024-03-08,72900,80099,7200,2024-03-05 15:32:25.023,23115
12410615,2,2024-03-08,73800,79199,5400,2024-03-04 18:33:31.157,23105
12422078,4,2024-03-08,68400,75599,7200,2024-03-06 18:36:36.667,23117
12419795,2,2024-03-08,63900,69299,5400,2024-03-06 13:27:48.203,23130
12417774,2,2024-03-08,66600,71999,5400,2024-03-05 22:00:19.983,23129
12417354,3,2024-03-08,69300,76499,7200,2024-03-05 20:28:49.960,23110
12417629,2,2024-03-08,64800,70199,5400,2024-03-05 21:18:11.867,23126
12417234,2,2024-03-08,72000,77399,5400,2024-03-05 20:11:45.883,23122
12429555,3,2024-03-08,63900,71099,7200,2024-03-08 07:47:54.983,23119
12429600,3,2024-03-08,63900,71099,7200,2024-03-08 08:08:10.920,23121
12429671,2,2024-03-08,64800,70199,5400,2024-03-08 08:38:19.127,23103
12429794,2,2024-03-08,72900,81899,9000,2024-03-08 09:16:52.200,23121
12430199,2,2024-03-08,68400,73799,5400,2024-03-08 10:55:20.117,23130
12426205,2,2024-03-08,72900,78299,5400,2024-03-07 15:22:15.830,23131
12426124,3,2024-03-08,74700,81899,7200,2024-03-07 15:05:05.187,23132
12423585,4,2024-03-08,68400,75599,7200,2024-03-06 22:34:30.130,23100
12424465,1,2024-03-08,72000,89999,18000,2024-03-07 10:58:52.287,23403
12430671,2,2024-03-08,44100,49499,5400,2024-03-08 12:11:02.380,23120
12430672,2,2024-03-08,44100,49499,5400,2024-03-08 12:11:07.830,23127
12430673,2,2024-03-08,44100,49499,5400,2024-03-08 12:11:12.737,23128
12430788,2,2024-03-08,68400,73799,5400,2024-03-08 12:21:21.283,23102
12430966,2,2024-03-08,67500,72899,5400,2024-03-08 12:36:41.580,23128
12431176,3,2024-03-08,46800,53999,7200,2024-03-08 12:56:35.193,23117
12431217,3,2024-03-08,66600,73799,7200,2024-03-08 12:59:55.830,23118
12431399,5,2024-03-08,47700,54899,7200,2024-03-08 13:19:11.537,23108
12431401,4,2024-03-08,47700,54899,7200,2024-03-08 13:19:19.617,23118
12431515,2,2024-03-08,48600,53999,5400,2024-03-08 13:30:56.770,23115
12431520,2,2024-03-08,48600,53999,5400,2024-03-08 13:31:15.683,23128
12431522,2,2024-03-08,48600,53999,5400,2024-03-08 13:31:25.387,23121
12431618,2,2024-03-08,67500,72899,5400,2024-03-08 13:42:50.440,23101
12431754,2,2024-03-08,50400,55799,5400,2024-03-08 13:55:24.020,23127
12431782,2,2024-03-08,50400,55799,5400,2024-03-08 13:58:35.863,23110
12431784,2,2024-03-08,50400,55799,5400,2024-03-08 13:58:44.397,23109
12431887,2,2024-03-08,51300,56699,5400,2024-03-08 14:12:21.980,23120
12431908,1,2024-03-08,51300,56699,5400,2024-03-08 14:14:33.237,23118
12432065,2,2024-03-08,52200,57599,5400,2024-03-08 14:37:07.103,23117
12432114,2,2024-03-08,53100,58499,5400,2024-03-08 14:42:35.083,23128
12432253,2,2024-03-08,66600,71999,5400,2024-03-08 15:01:28.473,23127
12432267,3,2024-03-08,66600,73799,7200,2024-03-08 15:03:00.120,23106
12432467,2,2024-03-08,73800,79199,5400,2024-03-08 15:27:08.743,23119
12432496,2,2024-03-08,55800,61199,5400,2024-03-08 15:30:35.293,23127
12432610,2,2024-03-08,56700,62099,5400,2024-03-08 15:46:00.770,23126
12432615,2,2024-03-08,56700,62099,5400,2024-03-08 15:46:50.383,23117
12432708,2,2024-03-08,57600,62999,5400,2024-03-08 15:57:26.453,23112
12432749,2,2024-03-08,57600,62999,5400,2024-03-08 16:02:04.523,23109
12432774,2,2024-03-08,57600,62999,5400,2024-03-08 16:05:31.867,23120
12432812,2,2024-03-08,63900,69299,5400,2024-03-08 16:10:12.127,23131
12432882,2,2024-03-08,58500,63899,5400,2024-03-08 16:18:07.780,23113
12433059,2,2024-03-08,60300,65699,5400,2024-03-08 16:39:32.720,23128
12433646,3,2024-03-08,63000,70199,7200,2024-03-08 17:34:32.840,23120
12433658,3,2024-03-08,63000,69299,6300,2024-03-08 17:35:15.713,23125
12433751,2,2024-03-08,63900,69299,5400,2024-03-08 17:42:54.320,23132
12433895,4,2024-03-08,64800,71999,7200,2024-03-08 17:56:54.250,23107
12433924,2,2024-03-08,64800,69299,4500,2024-03-08 17:59:51.733,23110
12434298,2,2024-03-08,66600,71099,4500,2024-03-08 18:35:34.150,23121
12434325,2,2024-03-08,66600,71099,4500,2024-03-08 18:37:18.463,23131
12434351,5,2024-03-08,67500,74699,7200,2024-03-08 18:39:23.823,23120
12434399,2,2024-03-08,67500,72899,5400,2024-03-08 18:44:12.333,23115
12433225,2,2024-03-08,74700,80099,5400,2024-03-08 16:56:14.877,23129
12433283,2,2024-03-08,61200,66599,5400,2024-03-08 17:01:59.543,23119
12434678,2,2024-03-08,69300,71999,2700,2024-03-08 19:13:23.233,23132
12434737,2,2024-03-08,69300,72899,3600,2024-03-08 19:20:02.993,23118
12434758,2,2024-03-08,69300,74699,5400,2024-03-08 19:22:08.000,23112
12434802,2,2024-03-08,70200,75599,5400,2024-03-08 19:26:32.317,23106
12434905,2,2024-03-08,71100,76499,5400,2024-03-08 19:38:01.513,23126
12434426,2,2024-03-08,67500,71999,4500,2024-03-08 18:47:45.230,23133
12434987,2,2024-03-08,71100,76499,5400,2024-03-08 19:47:22.300,23103
12435191,2,2024-03-08,72900,78299,5400,2024-03-08 20:16:55.317,23106
12435205,5,2024-03-08,72900,80099,7200,2024-03-08 20:18:13.540,23107
12435446,2,2024-03-08,75600,80999,5400,2024-03-08 20:58:41.203,23126
12435211,2,2024-03-09,45900,51299,5400,2024-03-08 20:18:25.820,23126
12434542,2,2024-03-09,64800,70199,5400,2024-03-08 18:59:44.690,23102
12433249,6,2024-03-09,58500,67499,9000,2024-03-08 16:59:12.647,23100
12436801,5,2024-03-09,48600,55799,7200,2024-03-09 11:14:00.233,23108
12437174,3,2024-03-09,66600,73799,7200,2024-03-09 12:00:31.853,23123
12437210,2,2024-03-09,43200,48599,5400,2024-03-09 12:03:14.030,23128
12437294,3,2024-03-09,44100,51299,7200,2024-03-09 12:11:24.253,23122
12437549,3,2024-03-09,46800,53999,7200,2024-03-09 12:33:35.093,23109
12437784,4,2024-03-09,46800,53999,7200,2024-03-09 12:55:04.193,23110
12437850,2,2024-03-09,46800,52199,5400,2024-03-09 13:00:59.953,23112
12437994,1,2024-03-09,47700,53099,5400,2024-03-09 13:11:27.043,23128
12437996,2,2024-03-09,47700,53099,5400,2024-03-09 13:11:33.077,23127
12438088,4,2024-03-09,47700,54899,7200,2024-03-09 13:21:51.243,23120
12438103,4,2024-03-09,48600,55799,7200,2024-03-09 13:23:34.820,23111
12438196,3,2024-03-09,62100,69299,7200,2024-03-09 13:33:00.850,23120
12438271,3,2024-03-09,49500,56699,7200,2024-03-09 13:38:33.897,23097
12438273,2,2024-03-09,49500,54899,5400,2024-03-09 13:38:40.553,23121
12438280,6,2024-03-09,49500,56699,7200,2024-03-09 13:38:55.020,23106
12438344,2,2024-03-09,49500,54899,5400,2024-03-09 13:43:59.807,23129
12432828,2,2024-03-09,63900,69299,5400,2024-03-08 16:11:26.487,23132
12432518,2,2024-03-09,61200,66599,5400,2024-03-08 15:34:37.177,23129
12431704,4,2024-03-09,72000,79199,7200,2024-03-08 13:50:33.417,23097
12425269,2,2024-03-09,68400,73799,5400,2024-03-07 12:57:04.147,23127
12425466,3,2024-03-09,68400,75599,7200,2024-03-07 13:20:34.593,23111
12427126,3,2024-03-09,50400,59399,9000,2024-03-07 17:32:10.850,23104
12427126,3,2024-03-09,50400,59399,9000,2024-03-07 17:32:10.850,23105
12427126,3,2024-03-09,50400,59399,9000,2024-03-07 17:32:10.850,23106
12425503,6,2024-03-09,46800,53999,7200,2024-03-07 13:25:44.510,23099
12427322,2,2024-03-09,68400,73799,5400,2024-03-07 17:51:14.117,23130
12430099,2,2024-03-09,65700,71099,5400,2024-03-08 10:35:50.857,23128
12430129,3,2024-03-09,64800,71999,7200,2024-03-08 10:42:04.057,23121
12429817,2,2024-03-09,65700,71099,5400,2024-03-08 09:23:01.920,23129
12416985,4,2024-03-09,73800,80999,7200,2024-03-05 19:42:51.937,23111
12417721,2,2024-03-09,69300,74699,5400,2024-03-05 21:47:01.503,23133
12418324,2,2024-03-09,69300,74699,5400,2024-03-06 09:35:12.527,23102
12420142,3,2024-03-09,70200,79199,9000,2024-03-06 14:18:41.997,23115
12420142,2,2024-03-09,70200,79199,9000,2024-03-06 14:18:41.997,23117
12409414,3,2024-03-09,62100,71099,9000,2024-03-04 15:54:22.497,23124
12409466,3,2024-03-09,67500,74699,7200,2024-03-04 16:03:00.970,23109
12410026,4,2024-03-09,68400,75599,7200,2024-03-04 17:21:41.390,23100
12410912,2,2024-03-09,63900,69299,5400,2024-03-04 19:07:42.283,23103
12411866,4,2024-03-09,58500,65699,7200,2024-03-04 21:34:33.300,23119
12412819,4,2024-03-09,65700,72899,7200,2024-03-05 10:40:58.537,23097
12406033,2,2024-03-09,72900,78299,5400,2024-03-03 19:20:54.320,23128
12404380,2,2024-03-09,71100,76499,5400,2024-03-03 16:01:02.157,23103
12404187,2,2024-03-09,67500,72899,5400,2024-03-03 15:35:44.747,23131
12404209,2,2024-03-09,70200,75599,5400,2024-03-03 15:38:07.763,23101
12397608,4,2024-03-09,63000,70199,7200,2024-03-02 15:02:26.890,23125
12398381,2,2024-03-09,62100,67499,5400,2024-03-02 16:21:43.273,23122
12381740,2,2024-03-09,64800,69299,4500,2024-02-29 10:23:09.570,23133
12380045,4,2024-03-09,67500,74699,7200,2024-02-28 19:37:48.573,23121
12393783,4,2024-03-09,72900,80099,7200,2024-03-01 21:56:37.693,23099
12391784,3,2024-03-09,66600,73799,7200,2024-03-01 17:54:59.103,23112
12389693,4,2024-03-09,71100,78299,7200,2024-03-01 14:12:22.157,23123
12387331,5,2024-03-09,57600,66599,9000,2024-03-01 08:15:13.107,23099
12438541,2,2024-03-09,50400,55799,5400,2024-03-09 14:04:26.330,23128
12438562,2,2024-03-09,50400,55799,5400,2024-03-09 14:06:09.313,23127
12438594,2,2024-03-09,51300,56699,5400,2024-03-09 14:08:46.617,23101
12438597,2,2024-03-09,51300,56699,5400,2024-03-09 14:08:55.007,23131
12438621,4,2024-03-09,74700,81899,7200,2024-03-09 14:11:06.390,23115
12438657,3,2024-03-09,51300,58499,7200,2024-03-09 14:14:05.610,23110
12438681,1,2024-03-09,51300,56699,5400,2024-03-09 14:16:13.323,23132
12438689,2,2024-03-09,51300,56699,5400,2024-03-09 14:16:58.263,23123
12438776,2,2024-03-09,52200,57599,5400,2024-03-09 14:25:51.220,23130
12438798,2,2024-03-09,52200,57599,5400,2024-03-09 14:28:26.213,23111
12438818,2,2024-03-09,52200,57599,5400,2024-03-09 14:30:28.803,23122
12438841,6,2024-03-09,66600,73799,7200,2024-03-09 14:34:11.990,23107
12438868,2,2024-03-09,72900,78299,5400,2024-03-09 14:36:47.200,23131
12438897,2,2024-03-09,63000,68399,5400,2024-03-09 14:39:35.890,23131
12439011,3,2024-03-09,73800,80999,7200,2024-03-09 14:52:09.093,23132
12439051,3,2024-03-09,54000,61199,7200,2024-03-09 14:57:46.920,23123
12439057,4,2024-03-09,54000,61199,7200,2024-03-09 14:58:37.253,23107
12439141,1,2024-03-09,54900,60299,5400,2024-03-09 15:08:22.883,23128
12439235,2,2024-03-09,61200,66599,5400,2024-03-09 15:17:58.500,23127
12439321,3,2024-03-09,55800,62999,7200,2024-03-09 15:29:34.497,23118
12439380,2,2024-03-09,63900,69299,5400,2024-03-09 15:35:08.880,23127
12439417,2,2024-03-09,56700,62099,5400,2024-03-09 15:39:00.450,23127
12439476,3,2024-03-09,74700,81899,7200,2024-03-09 15:47:02.650,23121
12439561,2,2024-03-09,63900,69299,5400,2024-03-09 15:57:22.880,23111
12439568,1,2024-03-09,57600,62999,5400,2024-03-09 15:58:02.550,23129
12439577,3,2024-03-09,57600,64799,7200,2024-03-09 15:58:55.300,23112
12439632,4,2024-03-09,74700,81899,7200,2024-03-09 16:05:23.520,23119
12439767,4,2024-03-09,58500,65699,7200,2024-03-09 16:20:54.910,23104
12439841,4,2024-03-09,59400,62999,3600,2024-03-09 16:29:00.540,23110
12439942,2,2024-03-09,63900,69299,5400,2024-03-09 16:41:07.157,23098
12439971,2,2024-03-09,60300,65699,5400,2024-03-09 16:44:26.057,23126
12439978,2,2024-03-09,60300,65699,5400,2024-03-09 16:45:00.027,23101
12440033,2,2024-03-09,74700,80099,5400,2024-03-09 16:51:56.797,23102
12440057,3,2024-03-09,61200,70199,9000,2024-03-09 16:54:08.947,23109
12440057,3,2024-03-09,61200,70199,9000,2024-03-09 16:54:08.947,23110
12440057,3,2024-03-09,61200,70199,9000,2024-03-09 16:54:08.947,23115
12440057,2,2024-03-09,61200,70199,9000,2024-03-09 16:54:08.947,23117
12440084,1,2024-03-09,61200,64799,3600,2024-03-09 16:57:18.733,23128
12440097,4,2024-03-09,74700,81899,7200,2024-03-09 16:58:55.883,23098
12440177,2,2024-03-09,61200,66599,5400,2024-03-09 17:07:51.737,23102
12440208,3,2024-03-09,62100,65699,3600,2024-03-09 17:09:55.203,23123
12440578,2,2024-03-09,63900,67499,3600,2024-03-09 17:46:35.947,23122
12440659,4,2024-03-09,64800,70199,5400,2024-03-09 17:55:08.423,23104
12440805,5,2024-03-09,73800,80999,7200,2024-03-09 18:10:01.263,23107
12440858,2,2024-03-09,65700,71099,5400,2024-03-09 18:15:56.550,23110
12440876,2,2024-03-09,65700,71099,5400,2024-03-09 18:19:46.383,23126
12440904,2,2024-03-09,65700,71099,5400,2024-03-09 18:22:31.057,23404
12440943,2,2024-03-09,66600,70199,3600,2024-03-09 18:26:58.047,23108
12440995,2,2024-03-09,66600,71999,5400,2024-03-09 18:32:39.790,23103
12441018,2,2024-03-09,66600,70199,3600,2024-03-09 18:36:18.893,23125
12441107,2,2024-03-09,67500,71099,3600,2024-03-09 18:45:22.727,23113
12441165,2,2024-03-09,71100,76499,5400,2024-03-09 18:53:04.167,23129
12441254,2,2024-03-09,70200,75599,5400,2024-03-09 19:02:33.437,23104
12441312,4,2024-03-09,69300,76499,7200,2024-03-09 19:09:21.547,23110
12441345,2,2024-03-09,73800,79199,5400,2024-03-09 19:12:44.623,23127
12441529,2,2024-03-09,70200,75599,5400,2024-03-09 19:37:50.597,23109
12441626,2,2024-03-09,75600,80999,5400,2024-03-09 19:50:54.243,23129
12441633,2,2024-03-09,71100,76499,5400,2024-03-09 19:51:29.250,23404
12435748,2,2024-03-09,64800,70199,5400,2024-03-08 22:33:58.137,23101
12436181,4,2024-03-09,56700,65699,9000,2024-03-09 09:07:40.497,23121
12441744,2,2024-03-09,72900,78299,5400,2024-03-09 20:11:16.937,23130
12441799,3,2024-03-09,72900,80099,7200,2024-03-09 20:20:06.953,23118
12441858,2,2024-03-09,73800,79199,5400,2024-03-09 20:29:48.287,23112
12441913,5,2024-03-09,74700,81899,7200,2024-03-09 20:41:09.780,23113
12441927,3,2024-03-09,74700,81899,7200,2024-03-09 20:43:52.717,23117
12441974,2,2024-03-09,75600,80999,5400,2024-03-09 20:54:43.727,23126
12441036,2,2024-03-09,67500,72899,5400,2024-03-09 18:38:33.343,23122
12441066,3,2024-03-09,67500,74699,7200,2024-03-09 18:41:14.080,23132
12193244,4,2024-03-09,69300,76499,7200,2024-01-27 19:15:01.793,23098
12246677,3,2024-03-09,52200,62999,10800,2024-02-06 14:28:49.390,23113
12246677,3,2024-03-09,52200,62999,10800,2024-02-06 14:28:49.390,23115
12246677,2,2024-03-09,52200,62999,10800,2024-02-06 14:28:49.390,23117
12235496,2,2024-03-09,72000,80999,9000,2024-02-04 12:20:22.777,23124
